7,580000	0,289829
7,590000	0,281114
7,600000	0,272325
7,610000	0,263462
7,620000	0,254524
7,630000	0,245510
7,640000	0,236422
7,650000	0,227257
7,660000	0,218015
7,670000	0,208696
7,680000	0,199301
7,690000	0,189827
7,700000	0,180274
7,710000	0,170643
7,720000	0,160933
7,730000	0,151143
7,740000	0,141272
7,750000	0,131321
7,760000	0,121289
7,770000	0,111176
7,780000	0,100980
7,790000	0,090702
7,800000	0,080341
7,810000	0,069897
7,820000	0,059369
7,830000	0,048756
7,840000	0,038059
7,850000	0,027277
7,860000	0,016409
7,870000	0,005455
7,880000	-0,005586
7,890000	-0,016713
7,900000	-0,027928
7,910000	-0,039231
7,920000	-0,050622
7,930000	-0,062102
7,940000	-0,073672
7,950000	-0,085331
7,960000	-0,097080
7,970000	-0,108919
7,980000	-0,120850
7,990000	-0,132873
8,000000	-0,144987
8,010000	-0,148404
8,020000	-0,151913
8,030000	-0,155512
8,040000	-0,159201
8,050000	-0,162978
8,060000	-0,166844
8,070000	-0,170796
8,080000	-0,174834
8,090000	-0,178958
8,100000	-0,183165
8,110000	-0,187456
8,120000	-0,191829
8,130000	-0,196283
8,140000	-0,200817
8,150000	-0,205432
8,160000	-0,210124
8,170000	-0,214895
8,180000	-0,219742
8,190000	-0,224664
8,200000	-0,229662
8,210000	-0,234734
8,220000	-0,239878
8,230000	-0,245095
8,240000	-0,250383
8,250000	-0,255741
8,260000	-0,261169
8,270000	-0,266665
8,280000	-0,272228
8,290000	-0,277858
8,300000	-0,283554
8,310000	-0,289314
8,320000	-0,295138
8,330000	-0,301025
8,340000	-0,306973
8,350000	-0,312983
8,360000	-0,319053
8,370000	-0,325182
8,380000	-0,331370
8,390000	-0,337614
8,400000	-0,343915
8,410000	-0,350272
8,420000	-0,356683
8,430000	-0,363147
8,440000	-0,369664
8,450000	-0,376233
8,460000	-0,382853
8,470000	-0,389523
8,480000	-0,396242
8,490000	-0,403009
8,500000	-0,409823
8,510000	-0,416683
8,520000	-0,423588
8,530000	-0,430538
8,540000	-0,437531
8,550000	-0,444567
8,560000	-0,451645
8,570000	-0,458763
8,580000	-0,465920
8,590000	-0,473117
8,600000	-0,480352
8,610000	-0,487623
8,620000	-0,494931
8,630000	-0,502273
8,640000	-0,509650
8,650000	-0,517060
8,660000	-0,524503
8,670000	-0,531977
8,680000	-0,539481
8,690000	-0,547015
8,700000	-0,554578
8,710000	-0,562168
8,720000	-0,569785
8,730000	-0,577429
8,740000	-0,585097
8,750000	-0,592789
8,760000	-0,600504
8,770000	-0,608241
8,780000	-0,616000
8,790000	-0,623779
8,800000	-0,631577
8,810000	-0,639394
8,820000	-0,647228
8,830000	-0,655079
8,840000	-0,662946
8,850000	-0,670828
8,860000	-0,678723
8,870000	-0,686631
8,880000	-0,694552
8,890000	-0,702483
8,900000	-0,710425
8,910000	-0,718376
8,920000	-0,726335
8,930000	-0,734302
8,940000	-0,742275
8,950000	-0,750253
8,960000	-0,758236
8,970000	-0,766223
8,980000	-0,774213
8,990000	-0,782205
9,000000	-0,790197
